Date,High,Low,Open,Close,Volume,Adj Close
2020-03-19,13.399999618530273,8.739999771118164,9.800000190734863,11.970000267028809,16527900,11.970000267028809
2020-03-20,0.0,0.0,0.0,13.800000190734863,0,13.800000190734863
